Time,CG 1 Volt,CG 2 Volt,CG 3 Volt,CG 4 Volt,CG 5 Volt,CG 6 Volt,CG 7 Volt,CG 8 Volt,CG 9 Volt,CG 10 Volt,CG 11 Volt,CG 12 Volt,CG 13 Volt,CG 14 Volt,CG 15 Volt,CG 16 Volt
5703.6,3.3938,3.3862,3.4038,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4225,3.4175,3.41,3.4238,3.425
5703.8,3.395,3.3862,3.4013,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.4238
5704,3.3938,3.385,3.4038,3.3963,3.4062,3.3925,3.3925,3.3875,3.4188,3.3988,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5704.2,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.425
5704.4,3.3963,3.3862,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3988,3.4075,3.4238,3.415,3.41,3.425,3.425
5704.6,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5704.8,3.3963,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4213,3.3988,3.4062,3.425,3.4175,3.4087,3.425,3.425
5705,3.395,3.385,3.4025,3.3975,3.405,3.3925,3.3912,3.3887,3.4175,3.3975,3.4062,3.4225,3.4188,3.41,3.4225,3.425
5705.2,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4225,3.4163,3.4112,3.425,3.4238
5705.4,3.395,3.3862,3.4013,3.3975,3.4062,3.3925,3.3925,3.3875,3.4213,3.3988,3.4075,3.425,3.415,3.4075,3.425,3.425
5705.6,3.395,3.385,3.4013,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3975,3.405,3.4263,3.4163,3.4087,3.425,3.425
5705.8,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.4062,3.4225,3.4175,3.4112,3.425,3.425
5706,3.3938,3.385,3.4025,3.3963,3.4075,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4263,3.4175,3.4087,3.425,3.4263
5706.2,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.425,3.4163,3.4087,3.425,3.425
5706.4,3.3963,3.385,3.4013,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.425
5706.6,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4263,3.4163,3.4087,3.425,3.425
5706.8,3.395,3.385,3.4025,3.3975,3.405,3.3938,3.3912,3.3875,3.42,3.4,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5707,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3988,3.405,3.4238,3.4188,3.41,3.4238,3.425
5707.2,3.395,3.385,3.4038,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.425,3.4263
5707.4,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3875,3.42,3.3975,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5707.6,3.3938,3.385,3.4025,3.3975,3.4062,3.3938,3.3938,3.3875,3.4188,3.3975,3.4062,3.4225,3.4188,3.41,3.4238,3.425
5707.8,3.3963,3.385,3.4025,3.3963,3.4062,3.3938,3.3912,3.3887,3.4188,3.3963,3.4062,3.4238,3.4188,3.41,3.4238,3.4238
5708,3.395,3.3862,3.4013,3.3975,3.4075,3.3925,3.3925,3.3887,3.4175,3.3988,3.405,3.4238,3.4188,3.41,3.4238,3.425
5708.2,3.3963,3.3862,3.4025,3.3963,3.4062,3.3938,3.3912,3.3887,3.42,3.3975,3.4062,3.425,3.4163,3.4087,3.425,3.425
5708.4,3.3963,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4225,3.4188,3.41,3.4238,3.4238
5708.6,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.405,3.4213,3.4188,3.4087,3.4238,3.425
5708.8,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3988,3.4062,3.425,3.4175,3.4087,3.4263,3.4263
5709,3.3963,3.3862,3.4025,3.3975,3.405,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.4238,3.415,3.4087,3.425,3.425
5709.2,3.3963,3.385,3.4013,3.3963,3.4062,3.3938,3.39,3.3887,3.4188,3.4,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5709.4,3.3938,3.385,3.4025,3.3963,3.4075,3.3912,3.3912,3.3887,3.4188,3.3988,3.405,3.4238,3.4175,3.4087,3.4238,3.4263
5709.6,3.3938,3.3862,3.4025,3.395,3.405,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.425,3.4163,3.4087,3.4263,3.425
5709.8,3.395,3.3862,3.4013,3.3975,3.405,3.3925,3.3925,3.3887,3.4188,3.3988,3.405,3.4238,3.4188,3.4087,3.4238,3.4263
5710,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3875,3.4188,3.3988,3.4062,3.4225,3.4188,3.41,3.4238,3.425
5710.2,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4225,3.4163,3.4112,3.425,3.4238
5710.4,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.39,3.4213,3.3975,3.4062,3.4238,3.4175,3.41,3.425,3.425
5710.6,3.395,3.385,3.4013,3.3963,3.4075,3.3938,3.3925,3.3875,3.4188,3.3975,3.4087,3.425,3.4163,3.41,3.4263,3.425
5710.8,3.395,3.3862,3.4013,3.3975,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.405,3.4225,3.4188,3.41,3.4238,3.425
5711,3.395,3.385,3.4038,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4263,3.4163,3.4087,3.4263,3.425
5711.2,3.395,3.3862,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.42,3.3975,3.405,3.4263,3.4175,3.4087,3.4238,3.425
5711.4,3.395,3.3862,3.4038,3.3975,3.405,3.3925,3.3925,3.3887,3.42,3.3988,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5711.6,3.395,3.385,3.4013,3.3975,3.4062,3.3938,3.3925,3.3875,3.42,3.3988,3.4062,3.4238,3.42,3.41,3.4238,3.425
5711.8,3.3963,3.3862,3.4013,3.3963,3.405,3.3938,3.3925,3.3887,3.4188,3.4,3.4062,3.4238,3.4175,3.41,3.4263,3.425
5712,3.3963,3.3862,3.4025,3.3963,3.405,3.3912,3.3925,3.3887,3.4188,3.3975,3.4075,3.4238,3.415,3.4112,3.425,3.4238
5712.2,3.3938,3.3862,3.4038,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.4238
5712.4,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3875,3.42,3.4,3.405,3.425,3.4188,3.41,3.4238,3.425
5712.6,3.3963,3.3875,3.4038,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3988,3.4062,3.4238,3.4175,3.4087,3.4263,3.4238
5712.8,3.3938,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.42,3.3988,3.405,3.425,3.4175,3.4087,3.425,3.425
5713,3.3938,3.385,3.4025,3.3963,3.4062,3.3938,3.3925,3.3887,3.42,3.4,3.405,3.425,3.4175,3.4075,3.4238,3.4263
5713.2,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4238,3.4175,3.41,3.4238,3.425
5713.4,3.395,3.3862,3.4013,3.3963,3.4062,3.3938,3.3912,3.3875,3.4213,3.3988,3.4062,3.4263,3.4175,3.4075,3.4263,3.425
5713.6,3.3963,3.385,3.4025,3.3975,3.4075,3.3925,3.3912,3.3887,3.42,3.3988,3.405,3.4263,3.4175,3.4087,3.4238,3.4263
5713.8,3.395,3.385,3.4013,3.3975,3.4075,3.3925,3.3912,3.3875,3.4188,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5714,3.395,3.385,3.4025,3.395,3.405,3.3912,3.3938,3.3887,3.4188,3.3988,3.405,3.4238,3.4188,3.41,3.4225,3.425
5714.2,3.395,3.3862,3.4025,3.3963,3.405,3.3938,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.4263,3.4263
5714.4,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4263,3.4175,3.4087,3.425,3.425
5714.6,3.3963,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.415,3.4112,3.4238,3.4238
5714.8,3.3963,3.3862,3.4013,3.395,3.4062,3.3925,3.3925,3.3875,3.42,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5715,3.3963,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4225,3.4163,3.4112,3.425,3.4238
5715.2,3.395,3.3875,3.4013,3.3963,3.405,3.3938,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.4087,3.4263,3.425
5715.4,3.395,3.385,3.4038,3.3975,3.4062,3.3925,3.3925,3.3887,3.42,3.3988,3.4062,3.4238,3.4163,3.4112,3.425,3.425
5715.6,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.4,3.405,3.4238,3.4175,3.4087,3.4238,3.4263
5715.8,3.3963,3.385,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.4238
5716,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.425
5716.2,3.3963,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4087,3.425,3.4175,3.41,3.4238,3.425
5716.4,3.3963,3.3862,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.425,3.4188,3.41,3.4238,3.4263
5716.6,3.3963,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.4238,3.4175,3.41,3.4238,3.425
5716.8,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3875,3.42,3.3988,3.405,3.425,3.4175,3.4087,3.425,3.4263
5717,3.395,3.3862,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.425
5717.2,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4263,3.4163,3.4087,3.425,3.4238
5717.4,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3925,3.39,3.4188,3.3988,3.4062,3.425,3.4175,3.4087,3.4263,3.425
5717.6,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3912,3.3875,3.4188,3.3988,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5717.8,3.3938,3.385,3.4025,3.3963,3.405,3.3938,3.3925,3.3875,3.4188,3.3988,3.4062,3.425,3.4163,3.41,3.4263,3.425
5718,3.3963,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.4263
5718.2,3.395,3.385,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3963,3.4062,3.4238,3.4163,3.41,3.4238,3.4263
5718.4,3.395,3.385,3.4038,3.3975,3.405,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.425,3.425
5718.6,3.395,3.385,3.4025,3.395,3.405,3.3925,3.3925,3.39,3.4213,3.3988,3.4075,3.4263,3.4175,3.41,3.425,3.425
5718.8,3.395,3.3862,3.4013,3.3975,3.4062,3.3912,3.3925,3.3887,3.42,3.3975,3.4075,3.425,3.4163,3.4112,3.4263,3.425
5719,3.395,3.3862,3.4013,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4263,3.4163,3.4087,3.425,3.425
5719.2,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4238,3.4163,3.4087,3.4238,3.425
5719.4,3.395,3.385,3.4038,3.3975,3.405,3.3925,3.3912,3.39,3.4213,3.4,3.4062,3.4263,3.4175,3.41,3.425,3.425
5719.6,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.4238
5719.8,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.405,3.425,3.4175,3.4087,3.4238,3.4275
5720,3.3963,3.3862,3.4013,3.3963,3.405,3.3938,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.425
5720.2,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3988,3.405,3.425,3.4175,3.4087,3.425,3.4263
5720.4,3.395,3.3862,3.4025,3.3963,3.4062,3.3912,3.3925,3.39,3.4188,3.3988,3.405,3.4238,3.4188,3.4087,3.4238,3.4263
5720.6,3.3963,3.385,3.4025,3.3963,3.405,3.3938,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.41,3.4238,3.4238
5720.8,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3912,3.3887,3.4188,3.3988,3.4062,3.4225,3.4163,3.41,3.425,3.4263
5721,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.39,3.4188,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.425
5721.2,3.3938,3.3875,3.4025,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3963,3.4075,3.4238,3.4163,3.41,3.425,3.425
5721.4,3.395,3.385,3.4038,3.3975,3.4062,3.3912,3.3912,3.39,3.42,3.3975,3.4062,3.4238,3.4175,3.41,3.4238,3.4263
5721.6,3.3938,3.385,3.4025,3.3963,3.4075,3.3925,3.3925,3.3887,3.4213,3.3975,3.4062,3.425,3.4175,3.4112,3.425,3.4238
5721.8,3.395,3.385,3.4025,3.3963,3.4062,3.3912,3.3925,3.39,3.42,3.3975,3.4062,3.4238,3.4163,3.41,3.425,3.425
5722,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.4213,3.3975,3.4075,3.425,3.4175,3.4112,3.425,3.4238
5722.2,3.395,3.3862,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3988,3.405,3.4238,3.4163,3.4087,3.425,3.425
5722.4,3.395,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4075,3.4238,3.415,3.4112,3.4263,3.425
5722.6,3.395,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3875,3.4188,3.3975,3.405,3.425,3.4175,3.4087,3.425,3.4263
5722.8,3.3963,3.385,3.4025,3.395,3.4062,3.3925,3.3925,3.3887,3.4188,3.3963,3.4062,3.425,3.4175,3.41,3.4238,3.4263
5723,3.3963,3.3862,3.4013,3.3963,3.4075,3.3912,3.3925,3.3875,3.42,3.3988,3.4062,3.4238,3.4188,3.4112,3.4238,3.4238
5723.2,3.395,3.3862,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.4175,3.3975,3.4062,3.4238,3.4175,3.4087,3.425,3.4263
5723.4,3.395,3.385,3.4025,3.3975,3.405,3.3925,3.3925,3.3887,3.4188,3.3963,3.4062,3.4238,3.4175,3.4087,3.4238,3.425
5723.6,3.395,3.385,3.4013,3.3975,3.405,3.3925,3.3912,3.3887,3.4175,3.3975,3.4062,3.4238,3.4188,3.4087,3.425,3.425
5723.8,3.3963,3.385,3.4013,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3988,3.4062,3.4263,3.4163,3.4075,3.4263,3.425
5724,3.395,3.3875,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3963,3.4075,3.425,3.4175,3.41,3.425,3.425
5724.2,3.3963,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.4188,3.3988,3.4062,3.425,3.4175,3.4087,3.4263,3.425
5724.4,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4238,3.4175,3.4087,3.4238,3.4263
5724.6,3.3963,3.3862,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.4062,3.4263,3.4163,3.4087,3.4263,3.4263
5724.8,3.395,3.3862,3.4013,3.3963,3.4075,3.3925,3.3938,3.3887,3.4188,3.3975,3.4075,3.425,3.4163,3.41,3.425,3.425
5725,3.395,3.3838,3.4025,3.3975,3.4075,3.3925,3.3925,3.3887,3.42,3.3975,3.4087,3.4238,3.4163,3.41,3.4263,3.425
5725.2,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.405,3.425,3.4175,3.4087,3.4238,3.4263
5725.4,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5725.6,3.3963,3.3862,3.4013,3.395,3.4062,3.3925,3.3925,3.3875,3.4188,3.3988,3.405,3.4263,3.4188,3.4087,3.425,3.4275
5725.8,3.395,3.385,3.4013,3.395,3.4062,3.3938,3.3925,3.39,3.42,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5726,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3875,3.4188,3.3988,3.405,3.4238,3.4175,3.41,3.4263,3.425
5726.2,3.395,3.3862,3.4013,3.3975,3.4062,3.3925,3.3925,3.3887,3.4213,3.3975,3.4062,3.4238,3.4175,3.4112,3.425,3.425
5726.4,3.3963,3.385,3.4038,3.3975,3.4062,3.3938,3.3925,3.3887,3.42,3.3988,3.4062,3.4238,3.42,3.41,3.4238,3.4263
5726.6,3.3938,3.385,3.4025,3.3963,3.4075,3.3912,3.3912,3.3887,3.4188,3.3988,3.4062,3.4238,3.4163,3.4087,3.425,3.425
5726.8,3.3963,3.3862,3.4013,3.3963,3.4062,3.3912,3.3925,3.3887,3.4213,3.3975,3.4062,3.4238,3.4175,3.41,3.425,3.425
5727,3.395,3.3862,3.4013,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3988,3.405,3.4263,3.4163,3.4087,3.4238,3.4263
5727.2,3.395,3.3838,3.4025,3.3975,3.4062,3.3925,3.3925,3.3887,3.4213,3.3988,3.4075,3.425,3.4163,3.41,3.4238,3.4238
5727.4,3.395,3.385,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3963,3.4062,3.4238,3.4175,3.41,3.425,3.425
5727.6,3.395,3.3862,3.4025,3.3975,3.405,3.3938,3.3925,3.3887,3.42,3.3988,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5727.8,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.4062,3.425,3.4175,3.4087,3.425,3.4263
5728,3.395,3.385,3.4013,3.3963,3.4075,3.3925,3.3912,3.3887,3.4213,3.3975,3.4062,3.4263,3.4175,3.4087,3.425,3.425
5728.2,3.395,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.42,3.3988,3.4062,3.4238,3.4163,3.4087,3.425,3.4263
5728.4,3.3938,3.3862,3.4025,3.395,3.405,3.3925,3.3925,3.3887,3.42,3.3988,3.405,3.4263,3.4163,3.4087,3.425,3.425
5728.6,3.3963,3.385,3.4025,3.3963,3.4062,3.3938,3.3912,3.3875,3.4213,3.3988,3.4062,3.4238,3.4163,3.41,3.425,3.4238
5728.8,3.395,3.385,3.4025,3.3975,3.4075,3.3925,3.3925,3.3875,3.4188,3.3975,3.4062,3.4225,3.4163,3.4087,3.4238,3.425
5729,3.395,3.385,3.4025,3.3975,3.405,3.3925,3.3925,3.39,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.425
5729.2,3.395,3.385,3.4038,3.3975,3.405,3.3925,3.3925,3.3887,3.4188,3.3988,3.4062,3.4238,3.4163,3.41,3.4263,3.425
5729.4,3.3938,3.3862,3.4025,3.3963,3.4075,3.3925,3.3912,3.3887,3.4188,3.3975,3.4075,3.425,3.415,3.4112,3.4238,3.4238
5729.6,3.3963,3.3862,3.4013,3.3975,3.405,3.3938,3.3912,3.3887,3.42,3.4,3.4062,3.425,3.4175,3.41,3.425,3.425
5729.8,3.395,3.385,3.4025,3.3963,3.4062,3.3938,3.3925,3.3887,3.4188,3.3988,3.405,3.4263,3.4188,3.4087,3.4238,3.425
5730,3.3963,3.3862,3.4025,3.3963,3.4075,3.3925,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.425
5730.2,3.395,3.3862,3.4025,3.395,3.405,3.3938,3.3925,3.3887,3.4188,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5730.4,3.395,3.385,3.4025,3.3963,3.405,3.3938,3.3925,3.3887,3.4188,3.3988,3.4062,3.4225,3.4188,3.4087,3.4238,3.425
5730.6,3.3963,3.385,3.4013,3.3975,3.4062,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4225,3.4163,3.41,3.425,3.4238
5730.8,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3925,3.3875,3.42,3.3975,3.4062,3.4225,3.415,3.4112,3.4238,3.425
5731,3.3963,3.3862,3.4025,3.3963,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4087,3.4238,3.415,3.4112,3.425,3.425
5731.2,3.395,3.385,3.4038,3.3963,3.4062,3.3925,3.39,3.3887,3.42,3.3988,3.4075,3.4238,3.4163,3.4087,3.425,3.425
5731.4,3.3938,3.385,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3975,3.4075,3.4238,3.4163,3.41,3.425,3.425
5731.6,3.3938,3.3862,3.4025,3.395,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4263,3.4175,3.4087,3.4238,3.425
5731.8,3.3963,3.3862,3.4013,3.3963,3.4062,3.3938,3.3938,3.3887,3.4213,3.3988,3.4062,3.425,3.4163,3.4087,3.4263,3.425
5732,3.3938,3.385,3.4013,3.3975,3.4062,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.4225,3.4175,3.41,3.4238,3.425
5732.2,3.395,3.3862,3.4025,3.3963,3.4062,3.3938,3.3938,3.3887,3.42,3.3988,3.405,3.425,3.4163,3.41,3.425,3.425
5732.4,3.3938,3.3862,3.4038,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4188,3.41,3.425,3.4263
5732.6,3.395,3.3862,3.4025,3.3963,3.4075,3.3925,3.3925,3.3887,3.42,3.4,3.405,3.425,3.42,3.4087,3.4238,3.425
5732.8,3.3938,3.3862,3.4025,3.3975,3.4062,3.3912,3.3925,3.3887,3.4188,3.3963,3.4075,3.425,3.4188,3.41,3.4238,3.425
5733,3.395,3.3862,3.4025,3.3963,3.405,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.4238,3.425
5733.2,3.395,3.3862,3.4038,3.3963,3.4062,3.3912,3.3925,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.425,3.425
5733.4,3.3938,3.3862,3.4013,3.3975,3.4075,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.4263,3.425
5733.6,3.3963,3.3862,3.4025,3.3975,3.4062,3.3925,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.4238
5733.8,3.3963,3.385,3.4025,3.3975,3.405,3.3925,3.3912,3.3887,3.4188,3.3975,3.405,3.4225,3.4188,3.4087,3.4238,3.425
5734,3.395,3.385,3.4013,3.395,3.4075,3.3925,3.3912,3.3887,3.42,3.3988,3.405,3.425,3.4188,3.4087,3.4238,3.4263
5734.2,3.3938,3.3862,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.425,3.4163,3.4087,3.4238,3.4263
5734.4,3.3938,3.3862,3.4013,3.3963,3.405,3.3938,3.3925,3.39,3.4213,3.3975,3.4062,3.4238,3.4163,3.4112,3.425,3.4238
5734.6,3.395,3.3862,3.4025,3.3963,3.4062,3.3925,3.3912,3.3887,3.4188,3.3988,3.405,3.4238,3.4188,3.41,3.425,3.4263
5734.8,3.3963,3.385,3.4013,3.3963,3.405,3.3925,3.3925,3.3875,3.4188,3.3988,3.405,3.4263,3.4188,3.4087,3.425,3.4263
5735,3.395,3.3862,3.4013,3.3963,3.4062,3.3938,3.3912,3.3887,3.42,3.3975,3.4062,3.425,3.4163,3.4075,3.4263,3.425
5735.2,3.395,3.3838,3.4025,3.3963,3.4062,3.3925,3.3912,3.39,3.42,3.4,3.4062,3.4263,3.4175,3.41,3.425,3.4238
5735.4,3.3963,3.385,3.4013,3.3963,3.4062,3.3925,3.3925,3.3875,3.4188,3.3988,3.4075,3.425,3.4163,3.4112,3.425,3.425
5735.6,3.3963,3.3862,3.4013,3.3963,3.4062,3.3925,3.3912,3.3887,3.42,3.3988,3.4062,3.4238,3.4163,3.4112,3.4238,3.425
5735.8,3.3938,3.385,3.4013,3.3975,3.4062,3.3925,3.3912,3.3875,3.4213,3.3975,3.4087,3.425,3.4163,3.41,3.425,3.4263
5736,3.395,3.385,3.4025,3.3975,3.4075,3.3925,3.3925,3.3887,3.4188,3.3975,3.4062,3.4238,3.4175,3.4087,3.425,3.4263
5736.2,3.3938,3.385,3.4013,3.3963,3.405,3.3925,3.3912,3.3887,3.42,3.3975,3.4062,3.4238,3.4163,3.4112,3.4238,3.4238
5736.4,3.3963,3.385,3.4013,3.3963,3.4075,3.3938,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.4163,3.41,3.4263,3.425
5736.6,3.3963,3.3862,3.4013,3.3975,3.4062,3.3925,3.3925,3.3875,3.42,3.3975,3.4075,3.4238,3.4163,3.4112,3.425,3.425
5736.8,3.395,3.3862,3.4013,3.3963,3.4075,3.3912,3.3925,3.3887,3.42,3.3975,3.4075,3.4238,3.415,3.4112,3.425,3.4238
5737,3.395,3.385,3.4013,3.3963,3.4075,3.3912,3.3925,3.3887,3.42,3.3975,3.4062,3.4238,3.4175,3.41,3.425,3.425
5737.2,3.395,3.385,3.4013,3.3963,3.4062,3.3912,3.3925,3.3875,3.42,3.3988,3.4062,3.4225,3.4163,3.4112,3.425,3.425
5737.4,3.395,3.385,3.4025,3.3975,3.4062,3.3938,3.3925,3.3875,3.42,3.3975,3.4062,3.4225,3.4175,3.4112,3.4238,3.425
5737.6,3.3963,3.385,3.4025,3.3975,3.4062,3.3925,3.3912,3.3887,3.4188,3.3975,3.4062,3.4238,3.4188,3.41,3.4238,3.425
5737.8,3.3938,3.385,3.4025,3.3975,3.4075,3.3925,3.3925,3.3887,3.42,3.3975,3.4062,3.425,3.4163,3.4087,3.425,3.425
